"","BSESN.ret","BVSP.ret","FTSE.ret","GDAXI.ret","GSPC.ret","HSCE.ret","IBEX.ret","JKSE.ret","MXX.ret","N225.ret","TWII.ret","VIX.ret","VLIC.ret"
"2016-11-04 01:00:00",-0.0241740068748673,-0.0430546378207887,-0.0442744130820186,-0.041719614071879,-0.0195799205169064,-0.00250547401715361,-0.0455480815409342,-0.0088386725768759,-0.0277179899057654,-0.0315032113283312,-0.0259899198198773,0.329565825462577,-0.0190995021646538
"2016-11-11 01:00:00",-0.01683548996039,-0.0399781673898267,0.00552756576394287,0.0390759082525155,0.037311115122821,-0.00614427486644149,-0.0174866671787628,-0.0246720418965053,-0.0374539538910774,0.0273895566808777,-0.0122481649561083,-0.462832601216052,0.0604544711432488
"2016-11-18 01:00:00",-0.0252455143020163,0.0130597931583944,0.00672284950298451,-0.000317883368239687,0.00802974696004156,-0.0089509175087673,-0.00188850815266446,-0.0118943582185664,-0.0137468356589878,0.0335393188680251,0.00568061023380085,-0.0977832423613603,0.0203364067159995
"2016-11-25 01:00:00",0.00633165587167886,0.0262850362757557,0.00954724315751752,0.00324941670118504,0.0143112372576532,0.0460824997385917,0.00595470389571524,-0.00932845669317643,0.0221510902315953,0.0227699594802722,0.0165439306301581,-0.040497792863987,0.0206836246342141
"2016-12-02 01:00:00",-0.00326107157138041,-0.0203986560206991,-0.0162254762475959,-0.0175296300434063,-0.00971571293702828,-0.000919706573045965,-0.00778880562866828,0.0238922116303813,-0.017853039053195,0.00243752713506747,0.00331642814130174,0.134746213587854,-0.0160658408371293
"2016-12-09 01:00:00",0.0195000740216741,0.00306248532226539,0.0326666425317849,0.0635919815262496,0.0303653036372065,0.00882686057348253,0.0633062235521052,0.0117813450585418,0.0515745592812849,0.0304808064612818,0.0218701801960569,-0.183738991474928,0.0431747077250548
"2016-12-16 01:00:00",-0.00967832180519943,-0.0355323778972667,0.00822011270473388,0.0177272049267583,-0.000646343642411197,-0.0411283898203655,0.0261768222371483,-0.0145117791441985,-0.0389483870900795,0.0210844997535342,-0.00704077302415942,0.0375827111490429,-0.0152805063630979
"2016-12-22 01:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00136597171429612,NA,NA,NA
"2016-12-23 01:00:00",-0.0170900450461715,-0.00777130262892479,0.00803994385019171,0.00401856177912156,0.00252992083591175,-0.0309459434392538,-0.00480282172392175,-0.0397636315088881,0.00115506914902449,NA,-0.0269655184458228,-0.064319965787559,0.000391254094945663
"2016-12-29 01:00:00",NA,0.0387645434502443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-12-30 01:00:00",0.022244824727056,NA,0.0104989508473292,0.00271509447527048,-0.0110869742621697,0.022945989803137,-0.0016667474839407,0.0521226112276699,0.0103365330533586,-0.0162579712750485,0.0190775095671863,0.204794412646013,-0.0101034490473715
"2017-01-06 01:00:00",0.00497398464768336,0.0235957522680843,0.00937800537762607,0.0102210457978817,0.0168965519517723,0.0227496498348698,0.0173632496538323,0.00945371518113309,0.00934803423024071,0.0176293081495926,0.0127481164419996,-0.215339325822628,0.0132862762400445
"2017-01-13 01:00:00",0.0177358019487207,0.0317142373299861,0.0175562091857546,0.0025977004385485,-0.00102824368970685,0.0181762399517286,-0.000452059605648638,-0.0139435458614712,0.00240335223101536,-0.00862389658112113,0.000705065173674334,-0.00798230402468501,0.00212280276235561
"2017-01-20 01:00:00",-0.00750145191260553,0.0135600058590171,-0.0191802781133601,8.1704488916716e-05,-0.00146496755603595,-0.00734453368040912,-0.01392168299378,-0.00354733033530248,0.00322485145790286,-0.00777458201245143,-0.00506355088328569,0.0272304923296016,-0.00749847664871205
"2017-01-24 01:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124063335314084,NA,NA
"2017-01-27 01:00:00",0.0308840228163242,0.0231790086896335,-0.00193283780350995,0.0157089487708794,0.0102409488979561,0.00905038154025239,0.0131328610521918,0.0110776136712741,0.0232434547285672,0.0170700989626471,NA,-0.0868538346498001,0.0111878745176667
"2017-02-03 01:00:00",0.0127599585107472,-0.0164904338410514,0.00052874946288563,-0.013873994254302,0.00118898780867985,-0.0123999739716536,-0.00436546809947821,0.00898057580908155,-0.00414215814987095,-0.0286169113801013,0.000805075989495706,0.0361988478569856,0.00209115222652237
"2017-02-10 01:00:00",0.00331351079413435,0.0178675631229268,0.00975982190477725,0.00132766017135545,0.00809805875072445,0.0446327779158169,-0.00898063303875124,0.00203157208932552,0.0120381292854446,0.0240619968859745,0.0219692725725216,-0.0109991943006704,0.00929884320471469
"2017-02-17 01:00:00",0.00473567422019361,0.0242480488504114,0.00565984909955848,0.00768872002340738,0.0150240069761684,0.0229364240553763,0.0129462143575046,-0.00386787528689603,-0.0133177299465764,-0.00747464158383998,0.00969565314169608,0.0573120118741958,0.00636090810213699
"2017-02-23 01:00:00",0.0147913428034654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-02-24 01:00:00",NA,-0.0161598635990621,-0.00774219565445613,0.00399055260918421,0.00685821316927705,0.0056336704585842,-0.00493831322374479,0.00651472194136052,-0.00248458047049951,0.0025400979996977,-0.000952325672596149,-0.00174216071938493,-0.00297488357536884
"2017-03-03 01:00:00",-0.00209687538894595,0.00185840230933105,0.017868803523831,0.0187430620821361,0.00664360350781382,-0.0266697416625505,0.0358442694311253,0.000985250629284619,0.00776818916284452,0.00958035108641,-0.0105430665333646,-0.0454826496214098,-0.00196898905703458
"2017-03-10 01:00:00",0.00393852534171523,-0.0321187496670509,-0.00423984588902133,-0.0053505104100518,-0.00442416108753303,-0.00745741299257093,0.0209956146194045,-9.98129122996056e-05,-0.00660755748005279,0.00693252599929768,-0.00210834498170856,0.0619118994024768,-0.0152522291488684
"2017-03-17 01:00:00",0.0239880814584726,-0.00721576626613578,0.0110915745540645,0.0109784327332756,0.00237848155466679,0.0431907138060598,0.0236429191253215,0.0274015642321208,0.0311665567501872,-0.00424368618714835,0.028748155025538,-0.0331329348524335,0.0132792385649381
"2017-03-24 01:00:00",-0.00770575466848062,-0.00555973446113503,-0.0119499310045112,-0.00256385334523276,-0.0145145923817687,-0.00340235678040953,0.00618829185398857,0.00480784208384509,0.0100415206614582,-0.0133593030150194,-0.00057642438415711,0.138836444854216,-0.0197899752045145
"2017-03-31 02:00:00",0.00674437517687834,0.0175418584038307,-0.00189634268686056,0.020396913533729,0.00796315474667677,-0.019675342528325,0.0147795658993942,0.000174611059060337,-0.0111097827077645,-0.0185099847837676,-0.00927861803288784,-0.0465935045197323,0.0173903963235156
"2017-04-07 02:00:00",0.00290286974622404,-0.00603503996449853,0.00361225290774418,-0.00715715815966637,-0.00304346836626691,1.26422378743217e-05,0.00629765063954155,0.0152173652622069,0.0163885856010012,-0.0130214018013254,0.00628409237775268,0.0396248352036388,-0.0104327915695533
"2017-04-12 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,-0.00789062972480439,NA,NA,NA,NA
"2017-04-13 02:00:00",-0.00828695633514413,-0.0277370452507742,-0.00297060980187634,-0.00953893037847041,-0.0113525159122323,-0.00678384155711814,-0.019458722037195,-0.0065556254598517,NA,NA,NA,0.215186570413628,-0.012763234578826
"2017-04-14 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.017784126700106,-0.0143263063768734,NA,NA
"2017-04-20 02:00:00",NA,0.0147727176398934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-04-21 02:00:00",-0.00326887083227589,NA,-0.0294990296224083,-0.0050029710986516,0.00844019960509435,-0.0152385268171254,0.00491718578571422,0.00849754088324037,0.000245248461464248,0.015430342012999,-0.00159581234332895,-0.0870113769896298,0.0173555014806396
"2017-04-28 02:00:00",0.0186599570472982,0.0254264107974447,0.0124735079556479,0.031811081182277,0.0150059169538644,0.0167612091793189,0.0321274510071462,0.0036692852719181,0.00597584026225161,0.0304639348330664,0.0157833400654825,-0.301677941613697,0.013022056152707
"2017-05-02 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128854406276973,NA,NA,NA
"2017-05-05 02:00:00",-0.00199405889135524,0.00468299193905817,0.0128955744632459,0.0221739156268228,0.00630925875826559,-0.0291520399828628,0.0384099883131309,-0.000337928395565421,0.0045438167435639,NA,0.00282696525146497,-0.0233764735361892,-0.000171689200222411
"2017-05-12 02:00:00",0.0109698463060944,0.0375159725668513,0.0187342579815381,0.00419978476171564,-0.0035030534000615,0.0352742998505686,-0.0216417359486695,-0.0014369974463329,-0.0012049884308149,0.0222844529466494,0.00873751505869742,-0.0162139937348193,-0.0104946657236493
"2017-05-19 02:00:00",0.00912637894828822,-0.0853790061616121,0.00473636414107594,-0.0103680101145923,-0.00384271712270571,-0.00148522784153655,-0.00566893420511057,0.0203489982279689,-0.00728191787221508,-0.0148523641514979,-0.00393291666913326,0.146428633733348,-0.00780287216254364
"2017-05-26 02:00:00",0.0183209657442528,0.0228222398667718,0.010240915893323,-0.00289298802249415,0.0142116961482974,0.0299614085530302,0.00632946621228321,-0.0130457690196201,0.0125726154108502,0.00489236972706641,0.01539515548158,-0.204832166303403,0.00788009150119915
"2017-06-02 02:00:00",0.0078675277207908,-0.0248677859256145,0,0.0173659978001199,0.0095780448548262,0.00816716949002176,0.000155909047437932,0.0044733955041639,-0.00749234747425921,0.024606799791664,0.00499446857913831,-0.00613498856751594,0.0116000336953405
"2017-06-09 02:00:00",-0.000359109405822316,-0.00481070827235976,-0.0026932590466998,-0.00056326681243826,-0.00299745150070597,-0.00698635558395393,0.00661661632467549,-0.0117225085873291,-0.0047896548859729,-0.00816214190764183,0.00463048190964732,0.0929764564581046,-1.90821136563178e-05
"2017-06-16 02:00:00",-0.00660032033919799,-0.00944797357209071,-0.00851191277782457,-0.00492711798696756,0.000567278417375211,-0.0197632103745788,-0.0201407519366282,0.00844159923714263,0.00283411924152293,-0.00350381226563088,-0.00421685818269455,-0.0303628637301178,-0.00696323043068404
"2017-06-22 02:00:00",NA,NA,NA,NA,NA,NA,NA,0.0183626067544358,NA,NA,NA,NA,NA
"2017-06-23 02:00:00",0.00263079364712075,-0.00878478182950684,-0.0052929946701359,-0.00151614298808333,0.00211442136142901,0.00433827665932148,-0.0120243975564852,NA,-0.00489299480753577,0.00945263492701887,0.0215227058861428,-0.0352977820810239,-0.000307138330154791
"2017-06-30 02:00:00",-0.00698044053068217,0.0292470861241795,-0.0151188891437753,-0.0325897944374566,-0.00612549233827937,-0.00623416323382532,-0.0176799058123477,NA,0.0177406996105908,-0.00494150225710358,0.00167239339036184,0.109543372070234,0.00371833510392654
"2017-07-07 02:00:00",0.0140980399482366,-0.00923167023266551,0.00521015209912568,0.00514366156849657,0.000730117471503353,-0.0109997107593633,0.00423247854322149,-0.0025617323037005,0.00403399853955492,-0.0052218970334472,-0.00945481610838903,0.000894054596880714,-0.00469815321888078
"2017-07-14 02:00:00",0.0208308181978043,0.0487580722581954,0.00373405828098785,0.0194279619166343,0.0139588456711547,0.0454074662728229,0.0157306114638344,0.00291964740860691,0.0217988737339285,0.00947718697598089,0.0141421790526382,-0.162676645766535,0.0137064127586622
"2017-07-21 02:00:00",0.000254197368303559,-0.0115586900162275,0.010046405587133,-0.0314969452652095,0.00538141204375885,0.00549004590269456,-0.0216784184492032,-0.0114461613704294,0.00783422594850442,-0.000950275344422868,-0.000690589131768324,-0.0158985860677983,0.00521919789094883
"2017-07-28 02:00:00",0.00873476487210392,0.0124904643498693,-0.0114026322486057,-0.00634023650518863,-0.000177946620571664,-0.00288256267808206,0.0104472229270382,0.0113144493343895,-0.00683064732468312,-0.00698513017330338,-0.00130877809642765,0.0947272593564574,-0.00290886445372443
"2017-08-04 02:00:00",0.000480520689392725,0.0211647312555225,0.019261257969874,0.011039949745889,0.00191151674080032,0.0227040573547538,0.01154093179508,-0.0092251815824387,0.00223689161807962,-0.000376314597943393,0.0079801019384406,-0.025591947872114,-0.00957923117980379
"2017-08-10 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011218778499198,NA,NA,NA
"2017-08-11 02:00:00",-0.0350000411801697,0.0068674528970844,-0.0272185572040738,-0.0233362623455382,-0.0144406437483091,-0.0398745221848662,-0.0358659909129715,-0.001965371960527,-0.0133995293834912,NA,-0.0169890968235271,0.435904375214603,-0.0244162198836247
"2017-08-18 02:00:00",0.00991714932378854,0.0199309917886417,0.00191335305057716,0.0125010352405952,-0.00648058148797977,0.0113494254120781,0.00994751930763881,0.0219053125819573,0.00846165086409103,-0.0132312686937338,-0.000798050959650209,-0.0840265622022976,-0.0137935942077178
"2017-08-24 02:00:00",0.00226172535881938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-08-25 02:00:00",NA,0.0337540717865284,0.0105260555591455,0.000226029278971993,0.00718895576384382,0.0541219935776877,-0.00389758729864857,0.00364495312861668,0.0058130634061158,-0.000914666048807214,0.0186386525896484,-0.234427168916237,0.0113247885828059
"2017-08-31 02:00:00",NA,NA,NA,NA,NA,NA,NA,-0.00871079004476534,NA,NA,NA,NA,NA
"2017-09-01 02:00:00",0.00932997457277142,0.011874514514518,0.00498653324375137,-0.00208146338371503,0.0136192036494641,-0.000249008434513462,-0.00191572761985453,NA,-0.00570752660916164,0.0122043635877021,0.00751394410743148,-0.107529927809321,0.0177914568493182
"2017-09-08 02:00:00",-0.00643952344584863,0.0159449454739492,-0.00822081986140459,0.0131996294586506,-0.0061240281707106,-0.0121159502461473,-0.0191547716167323,-0.00118417136552864,-0.0197120840869361,-0.0213859856282601,0.00142702648555788,0.179355662380576,-0.0077776622821964
"2017-09-15 02:00:00",0.0182959657872272,0.0359898015791208,-0.0222169058597612,0.0173094534909091,0.0156402654019589,-0.0073897930918724,0.0183700360163819,0.00260419335993646,-0.0032390388699508,0.0323974076290389,-0.00278806567193903,-0.1754147705807,0.0222804071541961
"2017-09-22 02:00:00",-0.0109096698737474,-0.00485620913732126,0.0130938732479244,0.00585717678085379,0.000795606602549872,0.00373820487260848,-0.00120261388193657,0.00667273080718378,0.00781508444585506,0.0192489506758462,-0.0124328667114656,-0.0587213211651217,0.00722982655158984
"2017-09-29 02:00:00",-0.0202113367186627,-0.014644445461864,0.00847216304883779,0.0186078922062209,0.00682661723936787,-0.0180721208255014,0.00739616162546825,-0.00183770583275977,0.000646672264406032,0.00294347382729581,-0.0115248096590286,-0.00837701233804791,0.0168853173992553
"2017-10-06 02:00:00",0.0168155248349161,0.0234265680019597,0.0201541627026349,0.00985705555874873,0.0118256666599606,0.049099818114227,-0.0190602356924155,0.000766362417188223,-0.000856395001847625,0.0162954233423825,0.0194485899053862,0.0146140387935957,0.00977937361106484
"2017-10-13 02:00:00",0.0192534661574353,0.012218780526252,0.00166021437132456,0.00276938278845693,0.00150508367461411,0.00528483686086161,0.00709274869160146,0.003169382576967,-0.00640217262991048,0.0221999254167197,0.0179974918613361,-0.00415369236869352,-0.00331056753068061
"2017-10-19 02:00:00",-0.00131832070829169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2017-10-20 02:00:00",NA,-0.00781065510369208,-0.00162029798128287,-4.54020387248978e-05,0.00859537522442116,0.00333996091528231,-0.00344713214086498,0.00091529527546709,0.000135430385850555,0.0141960102268582,0.000446561864446322,0.0367763609915459,0.00582296130762346
"2017-10-27 02:00:00",0.0234119259135525,-0.00544738724561469,-0.00242214019800905,0.017266354185884,0.00227299894112546,0.00734603752840748,-0.00246816461663533,0.00768295902245263,-0.0157089168072377,0.0253456467956732,-0.00184434607790302,-0.0171981982972207,-0.00462616112789013
"2017-11-03 01:00:00",0.0158087640392827,-0.0275017165875982,0.00735462079696178,0.0195778199255537,0.00261951694532364,-0.00354211622903551,0.0155972480324529,0.0106969321611336,-0.0138063945340066,0.0238259929973246,0.00852257049292885,-0.0697220002104676,-0.00614628669542019
"2017-11-10 01:00:00",-0.0110747206863243,-0.0239467634965765,-0.0169945401392306,-0.0264155978377847,-0.00214309127937512,0.0122845376774789,-0.0259274306769575,-0.00293712986090178,-0.0104914505879792,0.00629365565562178,-0.00632503099946771,0.211256992695512,-0.00396990654195296
"2017-11-17 01:00:00",0.000847383963444239,0.017458874948185,-0.00706103426007465,-0.0102399909363917,-0.00133689252030056,-0.0117391029724562,-0.00818781793698625,0.00495361268802976,-0.00357010063854013,-0.0126279573058156,-0.00289538560377288,0.0123240996451487,0.00882729766136528
"2017-11-24 01:00:00",0.0100396923355518,0.00975657156025664,0.00390795848735378,0.00507489116388444,0.0090981502581817,0.0254689931270521,0.00429624095547932,0.00254316766973111,0.00176908497633952,0.00685461552886102,0.0141449852493981,-0.167213168341516,0.0115040068283367
"2017-12-01 01:00:00",-0.0254492501929228,-0.025858387517376,-0.0148336310109538,-0.0153042672464472,0.0151777105185312,-0.0392865149444546,0.00312833882261031,-0.0191371551685202,-0.0142128282310236,0.011822064236701,-0.0236530359017757,0.167213168341516,0.0146453232369234
"2017-12-08 01:00:00",0.0126314905404687,0.006455372909606,0.0127260215549586,0.0224655092597788,0.00350605568749719,-0.0140606014929721,0.0231411342307492,0.0131553580927121,0.0064858245515032,-0.0003484199003378,-0.0192158009198364,-0.17656388582395,-0.00206629127596805
"2017-12-15 01:00:00",0.00637560386045075,-0.00170634415971704,0.0129800536984515,-0.00381918649512132,0.00912664270483851,0.00674007909307891,-0.0166771535379934,0.0145612766374965,0.0106361264625496,-0.0113685055324468,0.00888661128001587,-0.0168425033944975,0.00206629127596799
"2017-12-22 01:00:00",0.0141637049393692,0.0349032350737921,0.0135383708451555,-0.0023509424065129,0.00281015972638868,0.0249511319944477,0.00310830338121324,0.0164656364147136,0.00635185212167397,0.0153795363812026,0.00435872420532658,0.0496996685522725,0.0113152231310262
"2017-12-29 01:00:00",0.00342742289115874,0.0160305301690847,0.0124473463385371,-0.011939181910012,-0.00363266087819798,0.00481285175587219,-0.0136559314980204,0.0214119955840128,0.0197769681867318,-0.00603580796788363,0.00997082608828916,0.108990283708405,-0.00207850921411031
"2018-01-05 01:00:00",0.00284481854976212,0.0343373091841814,0.00472365139931373,0.0306458194114755,0.0256772002387267,0.0420053855632569,0.0359358732283853,-0.00030151183857045,0.0107478825345355,0.0408663016784864,0.0220185631224178,-0.180150003280447,0.0191115670568586
"2018-01-12 01:00:00",0.0127583703970707,0.00350966147406311,0.00701810321426268,-0.00561720295420332,0.0155861536822441,0.0208511582888372,0.00488651798628683,0.00256639580206312,-0.0151851115095424,-0.00256327348281635,0.00038230122877635,0.0970834045818333,0.0168336522957483
"2018-01-19 01:00:00",0.0262250539301825,0.0233056777595995,-0.00616406110476551,0.0141999095568631,0.00859824357969368,0.0554241489553087,0.00163305263428137,0.0187909147705926,0.0113254295827922,0.00649956445830589,0.0242255509082401,0.103685885901349,0.00267273954901907
"2018-01-25 01:00:00",0.0150603202537875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-26 01:00:00",NA,0.0517173610702353,-0.00848258313702321,-0.00704253970803599,0.022020314181696,0.0404791335387772,0.0109990137367254,0.0258117185402813,0.0271933281312818,-0.00742751751940262,-0.00033635380533804,-0.0170026467325471,0.00892572389324305
"2018-02-02 01:00:00",-0.0276657198693106,-0.0175741083267123,-0.0294020212298705,-0.0424946426553501,-0.0393094919670794,-0.0135938994654146,-0.0369348053693374,-0.00478551473938526,-0.0132004965811625,-0.0152370848507493,-0.00187391342325911,0.446142630098903,-0.0440463448799207
"2018-02-09 01:00:00",-0.0307234154759583,-0.0381033119530572,-0.0483039461554127,-0.054461653370522,-0.0529995128617442,-0.128870588230598,-0.0576056027746849,-0.018775282337422,-0.0529017979580123,-0.0847811970638767,-0.0702196618604532,0.518078312312533,-0.0481196369486526
"2018-02-12 01:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00474585837986768,NA,NA
"2018-02-15 01:00:00",NA,NA,NA,NA,NA,0.0518866783425673,NA,0.0131418845198146,NA,NA,NA,NA,NA
"2018-02-16 01:00:00",0.000147023098396493,0.0438458855453322,0.0281243094202058,0.0280545549452073,0.0421118889371024,NA,0.0197729298911566,NA,0.0224186143989124,0.0156666027782273,NA,-0.401001598360178,0.0400234922217241
"2018-02-23 01:00:00",0.00385564993377199,0.0322229277606965,-0.00691934072274114,0.00255296875274296,0.0055041740944551,0.0157933878858638,-0.000986971816871105,0.00427240721571827,-0.00490846594482848,0.00791186486118897,0.035209736656882,-0.165606888798889,0.00110705679536502
"2018-03-01 01:00:00",-0.00279244360305878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-02 01:00:00",NA,-0.0177059186523756,-0.0243824214052554,-0.0467411713341313,-0.0206128593367354,-0.0426023811017218,-0.030105436542735,-0.00567914568658559,-0.0227748837236882,-0.0330220717681291,-0.00896866755494214,0.172265095384942,-0.0173713276087781
"2018-03-09 01:00:00",-0.0219683948296105,0.00708761361714361,0.021631705776231,0.0356973412275324,0.0348057035379325,0.0184530521979744,0.0161317327845155,-0.022895635714712,0.0209851594319415,0.0134845153024782,0.0154573839090652,-0.291261723423284,0.0321804587467377
"2018-03-16 01:00:00",-0.00394508423799225,-0.0173427914818074,-0.00839557098886704,0.00346862730407749,-0.012479915815235,0.0192698371600006,0.00770302645298155,-0.0201556310639084,-0.0224694624367585,0.00960986143429957,0.0148802315706141,0.0762524314997556,-0.00766062089074902
"2018-03-23 01:00:00",-0.0176206039188404,-0.00601432722213764,-0.0343921722035338,-0.0414685215249085,-0.0613457182845008,-0.0439402418215187,-0.0384195186375084,-0.0150620519060104,-0.0204627322574649,-0.0500715148039649,-0.0187063103155691,0.453652357991479,-0.0480002372978348
"2018-03-28 02:00:00",0.0113518913966704,NA,NA,NA,NA,NA,NA,NA,-0.00844294365456998,NA,NA,NA,NA
"2018-03-29 02:00:00",NA,0.0116530424419729,0.0192730787314888,0.0175479253839551,0.0201226134935419,-0.0107707586312764,0.021829469444575,-0.00350193542605424,NA,NA,NA,-0.21943120067179,0.0161354799781103
"2018-03-30 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397674677325068,0.00762924697433903,NA,NA
"2018-04-03 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00779555019597787,NA,NA
